z_value,k_value
823565658415,258
133179984522,258
866761975922,258
865613677539,258
990479109111,258
140017112485,258
854671353475,258
149253900629,258
855428637472,258
833345345688,258
870069918223,258
818613596727,258
896595323226,258
810764547671,258
136457993184,258
883057617816,258
864946251736,258
141148901079,258
860720196972,258
867010683055,258
801885001595,258
848418602720,258
909492051695,258
825070434250,258
139611501247,258
23094872246,258
138898876729,258
879023151240,258
821050195024,258
992041600636,258
827430202393,258
894759423333,258
141144473572,258
800209251000,258
848480153131,258
137265937636,258
836454057135,258
149134653621,258
138461436146,258
856983541744,258
834123496898,258
828288967256,258
994246159681,258
852866942063,258
869020435494,258
149273919873,258
855762480759,258
990992517910,258
823415517342,258
896931023803,258
868387278636,258
799965029816,258
853423378664,258
831053747563,258
823693453102,258
882521850057,258
804514843971,258
895152731101,258
990883286344,258
23178096163,258
807225570316,258
141179556959,258
887962852140,258
827014630894,258
151947696927,258
809646361042,258
867062941427,258
140654822812,258
820507657482,258
837238769979,258
842104458483,258
845925660339,258
832893235609,258
828110819916,258
870003211312,258
920701004100,258
802039130591,258
900057834341,258
836613939610,258
878692545696,258
848089298932,258
836508677574,258
900345340604,258
828018540983,258
829818444793,258
149857477984,258
992754339474,258
137854480418,258
829110819847,258
823357666145,258
859970158898,258
866058153101,258
883433634183,258
808684921358,258
134687133134,258
919963531895,258
825139336754,258
836664337200,258
851039133268,258
830699034036,258
995759303915,258
895192791708,258
890116804978,258
820457658964,258
922019805993,258
887361066184,258
149973787601,258
146573364502,258
818777713925,258
880497996696,258
165160475299,258
895898636664,258
855784795713,258
804893248482,258
835732674692,258
882241237909,258
811248846585,258
841775168432,258
895542254905,258
137407349889,258
818691535388,258
830851014937,258
832760673482,258
827876828844,258
143462823937,258
828625400086,258
144341666019,258
898159046658,258
141830597539,258
858155318769,258
805012043100,258
835544825299,258
823981335853,258
864693514305,258
865251736716,258
903918666766,258
845976336627,258
871942163213,258
895050640684,258
995862319135,258
802771945019,258
818267984549,258
145060020965,258
844059946016,258
142818942899,258
142237586901,258
875034915284,258
804384667427,258
800001005643,258
869532003301,258
903638647870,258
899570793380,258
895381767070,258
824108584319,258
864927539137,258
148806508864,258
801884984598,258
996454672190,258
149319258985,258
887589792954,258
829877101817,258
851715274621,258
137572993758,258
990961476462,258
863602263853,258
832960290369,258
142142739147,258
841439038050,258
841810991290,258
913599470398,258
834784005071,258
831297728466,258
842816827586,258
859326673905,258
141266113846,258
828041984002,258
846070766682,258
878569680965,258
829706979683,258
828630447388,258
149973569904,258
843206495978,258
894161282108,258
860539553455,258
142026142916,258
829620933626,258
138803487178,258
801876307000,258
995924437652,258
23287138669,258
900073453552,258
995656549465,258
833605442429,258
931057946757,258
25033241604,258
810686356156,258
133080249653,258
846827787813,258
804925486679,258
817683217349,258
829883058090,258
996104289778,258
835142066936,258
852470870596,258
808749832213,258
149257637794,258
993434224511,258
819631113904,258
27681700653,258
809183314676,258
834107255564,258
133683273802,258
840645283228,258
831136539812,258
831985158381,258
868395019323,258
912263148232,258
936448382214,258
810148819350,258
854594543577,258
809507520171,258
149117614143,258
825290281326,258
831640802557,258
828834073386,258
922181966715,258
848154584412,258
144981780090,258
847732855706,258
834131273442,258
922196026892,258
134612523020,258
869063008577,258
134141196497,258
990775859682,258
139439214720,258
866751673399,258
829648387852,258
847980448045,258
137226288440,258
893498351332,258
828390381765,258
820616578451,258
800057428889,258
809133555508,258
827124222648,258
897807604634,258
889239102137,258
823649838800,258
835826725700,258
897569434718,258
850942629856,258
802296272014,258
805059157778,258
134472254199,258
998856629245,258
820331538097,258
930889640004,258
831806571689,258
912058288930,258
895808846923,258
844581027749,258
899698347319,258
843962319661,258
803585887887,258
852578878403,258
811792908703,258
990984797711,258
879474620568,258
836330782390,258
883646038594,258
994968667627,258
837787281955,258
885714173085,258
838972551050,258
895798509708,258
874490742572,258
822958535515,258
23799937917,258
141162895132,258
133852910949,258
995607106016,258
912968327990,258
798677215586,258
852387121413,258
895903851139,258
830187333283,258
840660590213,258
864218610339,258
920375435846,258
866049564444,258
144886296476,258
872034140397,258
800214752555,258
868218739983,258
852048419416,258
852901699255,258
